movies,categories,run_time,screen_time,n_movies
7930,16,"[61, 71]","[25, 25]","[14, 14]"
2080,13,"[56, 68]","[25, 25]","[11, 11]"
8740,23,"[57, 69]","[26, 26]","[10, 10]"
9010,14,"[98, 138]","[25, 27]","[12, 13]"
1090,36,"[44, 48]","[25, 25]","[14, 14]"
3700,13,"[9, 22]","[24, 24]","[11, 11]"
5590,44,"[96, 116]","[24, 24]","[10, 10]"
5410,8,"[60, 143]","[24, 25]","[11, 15]"
6580,49,"[130, 143]","[24, 24]","[12, 12]"
10,42,"[2, 6]","[19, 19]","[7, 7]"
9370,16,"[17, 28]","[28, 28]","[11, 11]"
5140,9,"[50, 97]","[25, 27]","[13, 15]"
9010,28,"[64, 79]","[24, 24]","[13, 13]"
7300,49,"[98, 106]","[25, 25]","[14, 14]"
2800,45,"[38, 46]","[26, 26]","[14, 14]"
8380,27,"[18, 208]","[24, 24]","[11, 14]"
2440,17,"[21, 29]","[27, 27]","[12, 12]"
730,8,"[35, 39]","[22, 22]","[13, 13]"
1450,32,"[59, 66]","[26, 26]","[13, 13]"
2620,29,"[25, 36]","[27, 27]","[13, 13]"
4600,5,"[87, 119]","[25, 26]","[11, 13]"
1450,26,"[13, 21]","[25, 25]","[12, 12]"
9820,18,"[129, 140]","[27, 27]","[13, 13]"
100,28,"[11, 20]","[24, 24]","[11, 11]"
5050,40,"[32, 137]","[24, 27]","[11, 13]"
8380,33,"[128, 151]","[26, 26]","[12, 12]"
1630,18,"[62, 67]","[25, 25]","[13, 13]"
3070,36,"[44, 56]","[26, 26]","[12, 12]"
1630,30,"[34, 46]","[25, 25]","[15, 15]"
7570,44,"[159, 267]","[24, 26]","[12, 14]"
9820,30,"[81, 91]","[25, 25]","[13, 13]"
2620,15,"[40, 53]","[25, 25]","[10, 10]"
5230,42,"[84, 101]","[24, 25]","[11, 14]"
9820,24,"[141, 154]","[26, 26]","[15, 15]"
4690,9,"[108, 134]","[24, 24]","[15, 15]"
1630,24,"[33, 43]","[26, 26]","[15, 15]"
7570,50,"[35, 82]","[25, 26]","[12, 13]"
100,14,"[10, 17]","[21, 21]","[9, 9]"
3070,22,"[71, 86]","[25, 25]","[12, 12]"
5050,44,"[40, 46]","[29, 29]","[11, 11]"
8380,37,"[85, 203]","[25, 27]","[12, 15]"
2620,39,"[40, 48]","[24, 24]","[12, 12]"
1450,22,"[36, 48]","[24, 24]","[13, 13]"
4600,1,"[1, 8]","[9, 9]","[2, 2]"
1450,36,"[49, 65]","[24, 24]","[15, 15]"
280,8,"[17, 22]","[24, 24]","[10, 10]"
1810,8,"[80, 91]","[24, 24]","[12, 12]"
100,38,"[11, 22]","[25, 25]","[10, 10]"
5050,50,"[93, 103]","[26, 26]","[14, 14]"
2440,13,"[71, 83]","[27, 27]","[14, 14]"
8380,23,"[19, 87]","[24, 28]","[10, 13]"
3070,26,"[67, 80]","[25, 25]","[13, 13]"
100,10,"[9, 14]","[23, 23]","[9, 9]"
1630,20,"[74, 85]","[23, 23]","[13, 13]"
6850,9,"[43, 57]","[26, 26]","[12, 12]"
5230,46,"[83, 156]","[24, 26]","[10, 15]"
9820,20,"[82, 92]","[26, 26]","[12, 12]"
2620,11,"[71, 79]","[25, 25]","[11, 11]"
9820,34,"[87, 107]","[24, 26]","[11, 12]"
6040,49,"[122, 130]","[27, 27]","[14, 14]"
1630,34,"[28, 39]","[27, 27]","[12, 12]"
7570,40,"[90, 100]","[24, 24]","[12, 12]"
5320,9,"[26, 110]","[25, 28]","[12, 15]"
3070,32,"[91, 106]","[27, 27]","[15, 15]"
3700,17,"[24, 37]","[24, 24]","[12, 12]"
5590,40,"[152, 173]","[24, 24]","[14, 14]"
5860,48,"[103, 152]","[26, 26]","[15, 16]"
1090,32,"[38, 49]","[25, 25]","[13, 13]"
9010,10,"[90, 102]","[26, 26]","[14, 14]"
8740,27,"[35, 47]","[25, 25]","[12, 12]"
2080,17,"[49, 70]","[24, 26]","[12, 13]"
2170,5,"[43, 52]","[25, 25]","[15, 15]"
7930,12,"[133, 149]","[26, 26]","[15, 15]"
550,8,"[30, 40]","[42, 42]","[11, 11]"
8740,33,"[37, 85]","[25, 26]","[10, 12]"
1090,26,"[22, 29]","[26, 26]","[13, 13]"
2800,41,"[34, 45]","[24, 24]","[13, 13]"
9010,38,"[30, 43]","[24, 24]","[10, 10]"
9370,12,"[28, 104]","[26, 26]","[11, 11]"
10,46,"[2, 5]","[13, 13]","[4, 4]"
7840,46,"[50, 62]","[24, 24]","[11, 11]"
8290,32,"[29, 42]","[25, 25]","[11, 11]"
5140,41,"[37, 65]","[25, 25]","[11, 12]"
1720,19,"[39, 49]","[26, 26]","[15, 15]"
1540,27,"[50, 59]","[26, 26]","[13, 13]"
1540,33,"[19, 25]","[26, 26]","[12, 12]"
8290,26,"[24, 35]","[26, 26]","[9, 9]"
370,17,"[18, 29]","[22, 25]","[9, 10]"
1720,25,"[53, 68]","[24, 24]","[13, 13]"
5680,16,"[75, 91]","[27, 27]","[13, 13]"
3160,23,"[50, 63]","[25, 25]","[12, 12]"
5320,43,"[72, 199]","[24, 26]","[12, 13]"
3160,37,"[77, 86]","[25, 25]","[9, 9]"
8020,13,"[71, 84]","[26, 26]","[10, 10]"
1720,31,"[65, 72]","[26, 26]","[15, 15]"
1180,37,"[26, 33]","[25, 25]","[12, 12]"
6130,35,"[27, 92]","[24, 27]","[11, 13]"
3610,12,"[115, 123]","[25, 25]","[10, 10]"
3880,30,"[69, 87]","[25, 25]","[15, 15]"
4510,9,"[34, 42]","[24, 24]","[10, 10]"
820,25,"[35, 45]","[25, 26]","[10, 12]"
8650,22,"[65, 76]","[24, 24]","[12, 12]"
9100,15,"[49, 70]","[26, 26]","[11, 11]"
8650,36,"[56, 65]","[24, 24]","[11, 11]"
2530,47,"[16, 25]","[24, 24]","[9, 9]"
4510,19,"[22, 30]","[26, 26]","[10, 10]"
3880,24,"[28, 39]","[28, 28]","[14, 14]"
1900,49,"[100, 113]","[24, 24]","[10, 10]"
820,31,"[28, 35]","[25, 25]","[14, 14]"
1180,23,"[31, 35]","[25, 25]","[13, 13]"
6130,21,"[70, 78]","[27, 27]","[13, 13]"
7660,16,"[71, 84]","[25, 25]","[13, 13]"
820,19,"[23, 29]","[26, 26]","[15, 15]"
9100,29,"[171, 236]","[26, 26]","[13, 14]"
7210,48,"[80, 90]","[27, 27]","[16, 16]"
4510,31,"[66, 78]","[26, 26]","[13, 13]"
6490,48,"[71, 112]","[24, 25]","[12, 14]"
4510,25,"[94, 110]","[26, 26]","[12, 12]"
4060,47,"[144, 168]","[25, 25]","[11, 11]"
3520,1,"[1, 8]","[9, 9]","[4, 4]"
3880,18,"[69, 89]","[24, 24]","[13, 13]"
4330,31,"[32, 41]","[24, 24]","[10, 10]"
910,45,"[24, 28]","[26, 26]","[12, 12]"
3250,10,"[54, 65]","[27, 27]","[12, 12]"
9820,9,"[95, 107]","[26, 26]","[14, 14]"
8920,43,"[39, 165]","[26, 26]","[12, 15]"
4330,25,"[150, 163]","[26, 26]","[12, 12]"
2170,45,"[36, 49]","[25, 25]","[11, 11]"
2710,9,"[46, 57]","[26, 26]","[12, 12]"
9280,40,"[16, 49]","[24, 25]","[10, 13]"
4150,33,"[31, 42]","[25, 25]","[11, 11]"
6850,34,"[36, 44]","[25, 25]","[13, 13]"
1180,7,"[16, 30]","[25, 25]","[14, 14]"
190,13,"[13, 16]","[26, 26]","[10, 10]"
6490,7,"[74, 82]","[27, 27]","[13, 13]"
4330,19,"[43, 52]","[25, 25]","[12, 12]"
3250,38,"[73, 83]","[29, 29]","[16, 16]"
7120,3,"[14, 21]","[21, 21]","[10, 10]"
6850,20,"[29, 88]","[24, 25]","[12, 14]"
4420,45,"[85, 96]","[24, 24]","[13, 13]"
4150,27,"[85, 98]","[26, 26]","[14, 14]"
3790,14,"[87, 92]","[24, 24]","[11, 11]"
5500,43,"[79, 99]","[24, 24]","[11, 12]"
1000,31,"[21, 26]","[25, 25]","[12, 12]"
1000,25,"[37, 42]","[24, 24]","[13, 13]"
730,15,"[36, 40]","[23, 23]","[14, 14]"
8560,39,"[86, 93]","[25, 25]","[15, 15]"
4960,17,"[23, 71]","[24, 24]","[9, 10]"
8560,11,"[21, 24]","[28, 28]","[12, 12]"
2890,42,"[83, 92]","[25, 25]","[13, 13]"
7120,47,"[59, 71]","[25, 25]","[14, 14]"
3520,21,"[18, 21]","[27, 27]","[14, 14]"
9640,50,"[22, 29]","[26, 26]","[12, 12]"
1360,27,"[11, 16]","[26, 26]","[11, 11]"
3790,28,"[23, 31]","[26, 26]","[11, 11]"
7480,12,"[86, 104]","[25, 25]","[15, 15]"
730,29,"[29, 42]","[23, 24]","[12, 12]"
1360,33,"[18, 24]","[25, 25]","[14, 14]"
3520,35,"[38, 46]","[28, 28]","[11, 11]"
1000,19,"[48, 53]","[24, 24]","[13, 13]"
9640,44,"[53, 62]","[26, 26]","[10, 10]"
550,17,"[21, 31]","[23, 26]","[14, 14]"
8740,6,"[42, 48]","[26, 26]","[10, 10]"
2890,3,"[16, 26]","[20, 20]","[10, 10]"
9730,38,"[123, 133]","[25, 25]","[12, 12]"
5950,28,"[96, 127]","[26, 26]","[14, 15]"
8200,31,"[77, 88]","[28, 28]","[14, 14]"
3340,15,"[69, 78]","[25, 25]","[12, 12]"
8200,25,"[232, 246]","[28, 28]","[15, 15]"
9550,12,"[38, 64]","[25, 26]","[13, 14]"
8830,46,"[61, 69]","[25, 25]","[15, 15]"
7570,7,"[79, 98]","[25, 25]","[16, 16]"
640,41,"[30, 34]","[25, 25]","[12, 12]"
6940,19,"[99, 159]","[25, 26]","[13, 14]"
6940,31,"[121, 127]","[25, 25]","[12, 12]"
3340,29,"[56, 65]","[25, 25]","[14, 14]"
5950,14,"[33, 44]","[26, 26]","[11, 11]"
8200,19,"[10, 62]","[24, 25]","[10, 14]"
9190,3,"[36, 50]","[21, 21]","[11, 11]"
9730,10,"[71, 79]","[26, 26]","[11, 11]"
6940,25,"[84, 136]","[26, 28]","[12, 17]"
4780,49,"[65, 82]","[25, 25]","[11, 11]"
3970,3,"[10, 19]","[18, 18]","[9, 9]"
8470,28,"[44, 53]","[26, 26]","[13, 13]"
9190,16,"[97, 118]","[24, 24]","[11, 12]"
6760,49,"[72, 89]","[27, 27]","[13, 13]"
3430,18,"[64, 70]","[25, 25]","[12, 12]"
5410,46,"[82, 92]","[27, 27]","[12, 12]"
280,45,"[20, 25]","[25, 25]","[10, 10]"
4870,12,"[26, 71]","[24, 25]","[12, 13]"
7030,42,"[94, 104]","[26, 26]","[12, 12]"
9910,40,"[173, 184]","[25, 25]","[13, 13]"
2980,47,"[145, 163]","[23, 23]","[12, 12]"
8470,14,"[20, 30]","[25, 26]","[10, 13]"
1270,22,"[23, 27]","[25, 25]","[12, 12]"
3430,24,"[107, 115]","[26, 26]","[15, 15]"
5770,50,"[92, 104]","[27, 27]","[13, 13]"
3430,30,"[35, 41]","[26, 26]","[16, 16]"
5770,44,"[55, 74]","[24, 27]","[11, 13]"
6310,17,"[80, 98]","[26, 26]","[14, 14]"
1270,36,"[42, 52]","[26, 26]","[15, 15]"
9640,3,"[21, 29]","[26, 26]","[10, 10]"
2260,13,"[47, 74]","[26, 26]","[13, 15]"
1270,37,"[40, 45]","[26, 26]","[11, 11]"
6310,16,"[65, 75]","[25, 25]","[12, 12]"
5770,45,"[67, 77]","[24, 24]","[12, 12]"
3430,31,"[47, 51]","[24, 24]","[11, 11]"
2260,12,"[23, 42]","[24, 26]","[12, 15]"
9640,2,"[3, 10]","[16, 16]","[6, 6]"
8470,15,"[113, 126]","[28, 28]","[13, 13]"
2980,46,"[30, 37]","[26, 26]","[12, 12]"
9910,41,"[90, 181]","[24, 26]","[14, 15]"
7030,43,"[33, 38]","[24, 24]","[12, 12]"
3430,25,"[78, 82]","[26, 26]","[15, 15]"
1270,23,"[30, 31]","[27, 27]","[12, 12]"
280,50,"[20, 25]","[24, 24]","[10, 10]"
4870,13,"[39, 47]","[26, 26]","[14, 14]"
6760,48,"[69, 78]","[25, 25]","[14, 14]"
9190,17,"[19, 28]","[25, 25]","[10, 10]"
8470,29,"[33, 54]","[24, 26]","[11, 13]"
3970,2,"[1, 6]","[6, 6]","[3, 3]"
280,44,"[19, 24]","[24, 24]","[10, 10]"
5410,47,"[38, 42]","[25, 25]","[11, 11]"
3430,19,"[23, 28]","[26, 26]","[11, 11]"
8200,18,"[35, 42]","[25, 27]","[12, 15]"
4780,48,"[50, 53]","[26, 26]","[11, 11]"
6940,24,"[54, 65]","[26, 26]","[11, 11]"
9730,11,"[30, 37]","[24, 24]","[12, 12]"
9190,2,"[12, 28]","[21, 21]","[9, 9]"
6940,30,"[37, 46]","[28, 28]","[12, 12]"
5950,15,"[84, 91]","[25, 25]","[9, 9]"
3340,28,"[44, 51]","[26, 26]","[9, 9]"
7570,6,"[21, 170]","[24, 27]","[11, 12]"
8830,47,"[91, 101]","[26, 26]","[11, 11]"
9550,13,"[35, 45]","[26, 26]","[11, 11]"
8200,24,"[77, 91]","[24, 24]","[13, 13]"
6940,18,"[78, 92]","[26, 26]","[12, 12]"
640,40,"[36, 40]","[26, 26]","[15, 15]"
9730,39,"[96, 102]","[25, 25]","[14, 14]"
8200,30,"[19, 34]","[24, 26]","[9, 13]"
3340,14,"[59, 69]","[25, 25]","[11, 11]"
5950,29,"[98, 112]","[25, 25]","[12, 12]"
9640,45,"[102, 118]","[26, 26]","[15, 15]"
1000,18,"[35, 39]","[26, 27]","[11, 14]"
3520,34,"[95, 106]","[25, 25]","[12, 12]"
1360,32,"[58, 66]","[25, 25]","[14, 14]"
730,28,"[40, 46]","[23, 23]","[12, 12]"
2890,2,"[3, 10]","[12, 12]","[5, 5]"
8740,7,"[50, 125]","[25, 28]","[10, 11]"
550,16,"[30, 38]","[23, 23]","[12, 12]"
7120,46,"[76, 89]","[26, 26]","[13, 13]"
2890,43,"[32, 39]","[25, 25]","[12, 12]"
8560,10,"[39, 54]","[26, 26]","[12, 12]"
7480,13,"[97, 139]","[24, 24]","[11, 14]"
3790,29,"[62, 68]","[24, 24]","[13, 13]"
1360,26,"[33, 38]","[24, 24]","[10, 10]"
3520,20,"[78, 86]","[28, 28]","[14, 14]"
730,14,"[24, 27]","[24, 24]","[13, 13]"
1000,24,"[13, 41]","[24, 25]","[10, 13]"
4960,16,"[94, 100]","[26, 26]","[14, 14]"
8560,38,"[71, 87]","[26, 26]","[12, 12]"
1000,30,"[37, 44]","[24, 24]","[11, 11]"
5500,42,"[77, 79]","[25, 25]","[17, 17]"
3790,15,"[52, 62]","[25, 25]","[11, 13]"
7120,2,"[8, 15]","[22, 22]","[8, 8]"
3250,39,"[58, 70]","[24, 24]","[14, 14]"
4330,18,"[91, 102]","[26, 26]","[14, 14]"
4150,26,"[77, 95]","[26, 27]","[12, 13]"
4420,44,"[35, 41]","[24, 24]","[13, 13]"
6850,21,"[34, 38]","[26, 26]","[15, 15]"
6850,35,"[102, 113]","[26, 26]","[11, 11]"
4150,32,"[109, 119]","[24, 24]","[13, 13]"
9280,41,"[85, 94]","[25, 25]","[12, 12]"
2710,8,"[77, 89]","[25, 25]","[13, 13]"
4420,50,"[32, 40]","[25, 25]","[11, 11]"
6490,6,"[95, 106]","[26, 26]","[13, 13]"
190,12,"[12, 17]","[22, 22]","[11, 11]"
1180,6,"[51, 59]","[25, 25]","[14, 14]"
910,50,"[21, 27]","[27, 27]","[12, 12]"
4330,24,"[47, 57]","[27, 27]","[12, 12]"
8920,42,"[99, 110]","[26, 26]","[12, 12]"
2170,44,"[32, 72]","[24, 25]","[12, 15]"
2170,50,"[32, 40]","[25, 25]","[12, 12]"
9820,8,"[107, 117]","[26, 26]","[11, 11]"
3250,11,"[56, 65]","[25, 25]","[13, 13]"
910,44,"[21, 28]","[24, 24]","[13, 13]"
4330,30,"[66, 101]","[25, 25]","[12, 15]"
4060,46,"[61, 68]","[24, 24]","[10, 10]"
4510,24,"[140, 148]","[24, 24]","[12, 12]"
6490,49,"[97, 111]","[27, 27]","[13, 13]"
3880,19,"[86, 109]","[24, 27]","[12, 16]"
820,18,"[15, 19]","[25, 25]","[12, 12]"
7210,49,"[25, 36]","[26, 26]","[11, 11]"
4510,30,"[164, 172]","[24, 24]","[14, 14]"
9100,28,"[29, 42]","[25, 25]","[10, 10]"
4510,18,"[28, 96]","[24, 27]","[10, 13]"
2530,46,"[71, 77]","[25, 25]","[13, 13]"
8650,37,"[118, 132]","[24, 24]","[13, 13]"
7660,17,"[186, 201]","[26, 26]","[12, 12]"
6130,20,"[76, 97]","[26, 27]","[14, 14]"
1180,22,"[58, 66]","[23, 23]","[12, 12]"
820,30,"[40, 45]","[27, 27]","[14, 14]"
1900,48,"[98, 104]","[23, 23]","[12, 12]"
3880,25,"[65, 72]","[24, 24]","[14, 14]"
820,24,"[15, 33]","[24, 27]","[10, 10]"
4510,8,"[111, 118]","[26, 26]","[12, 12]"
3610,13,"[17, 19]","[27, 27]","[11, 11]"
3880,31,"[60, 63]","[25, 25]","[10, 10]"
190,1,"[1, 2]","[6, 6]","[2, 2]"
6130,34,"[20, 80]","[24, 26]","[13, 16]"
1180,36,"[43, 51]","[24, 24]","[10, 10]"
9100,14,"[16, 24]","[24, 24]","[10, 10]"
8650,23,"[114, 123]","[24, 24]","[12, 12]"
3070,1,"[2, 11]","[11, 11]","[4, 4]"
1720,30,"[33, 73]","[25, 25]","[12, 14]"
3160,36,"[54, 62]","[25, 25]","[13, 13]"
8020,12,"[108, 116]","[24, 24]","[13, 13]"
3160,22,"[112, 125]","[25, 25]","[14, 14]"
5680,17,"[89, 102]","[26, 26]","[14, 14]"
1720,24,"[37, 39]","[27, 27]","[10, 10]"
5320,42,"[93, 106]","[28, 28]","[11, 11]"
1540,32,"[49, 56]","[25, 25]","[16, 16]"
370,16,"[18, 23]","[24, 24]","[14, 14]"
8290,27,"[112, 125]","[26, 26]","[13, 13]"
1720,18,"[68, 76]","[24, 24]","[14, 14]"
5140,40,"[52, 61]","[26, 26]","[14, 14]"
640,1,"[2, 5]","[7, 7]","[3, 3]"
8290,33,"[85, 90]","[26, 26]","[13, 13]"
7840,47,"[63, 116]","[24, 26]","[13, 14]"
1540,26,"[34, 38]","[27, 27]","[14, 14]"
10,47,"[2, 6]","[10, 10]","[4, 4]"
9370,13,"[196, 215]","[27, 27]","[13, 13]"
9010,39,"[43, 66]","[24, 25]","[11, 11]"
2800,40,"[43, 55]","[25, 25]","[11, 11]"
8740,32,"[38, 44]","[26, 26]","[10, 10]"
550,9,"[18, 20]","[26, 26]","[16, 16]"
1090,27,"[35, 40]","[25, 25]","[13, 13]"
1090,33,"[45, 51]","[25, 25]","[11, 11]"
5860,49,"[91, 127]","[25, 26]","[14, 17]"
5590,41,"[101, 120]","[27, 27]","[12, 12]"
3700,16,"[79, 88]","[26, 26]","[11, 11]"
7930,13,"[34, 38]","[26, 26]","[13, 13]"
2170,4,"[42, 69]","[26, 26]","[13, 14]"
2080,16,"[63, 64]","[27, 27]","[15, 15]"
8740,26,"[115, 129]","[27, 27]","[14, 14]"
9010,11,"[67, 78]","[25, 25]","[15, 15]"
6040,48,"[43, 81]","[26, 26]","[11, 12]"
2620,10,"[73, 85]","[26, 26]","[19, 19]"
9820,35,"[43, 51]","[24, 24]","[14, 14]"
3070,33,"[58, 64]","[25, 25]","[12, 12]"
5320,8,"[128, 146]","[25, 26]","[11, 14]"
7570,41,"[152, 164]","[26, 26]","[15, 15]"
1630,35,"[60, 64]","[25, 25]","[12, 12]"
6850,8,"[78, 94]","[24, 24]","[11, 11]"
1630,21,"[40, 45]","[25, 25]","[13, 13]"
100,11,"[11, 12]","[23, 25]","[12, 12]"
3070,27,"[65, 76]","[28, 28]","[12, 12]"
9820,21,"[97, 106]","[25, 25]","[14, 14]"
5230,47,"[168, 176]","[24, 24]","[14, 14]"
1810,9,"[35, 38]","[26, 26]","[15, 15]"
280,9,"[16, 22]","[22, 23]","[9, 12]"
1450,37,"[57, 61]","[27, 27]","[16, 16]"
8380,22,"[52, 59]","[25, 25]","[12, 12]"
2440,12,"[71, 87]","[24, 24]","[12, 12]"
100,39,"[9, 15]","[21, 21]","[8, 8]"
8380,36,"[72, 85]","[24, 24]","[12, 12]"
5050,45,"[73, 89]","[25, 25]","[14, 14]"
1450,23,"[58, 68]","[26, 26]","[15, 15]"
2620,38,"[52, 59]","[27, 27]","[12, 12]"
6220,48,"[56, 70]","[24, 26]","[11, 14]"
2440,10,"[31, 39]","[25, 25]","[10, 10]"
8380,20,"[53, 71]","[26, 26]","[11, 11]"
4600,2,"[4, 13]","[17, 17]","[7, 7]"
1450,35,"[22, 60]","[25, 26]","[13, 14]"
1450,21,"[62, 67]","[25, 25]","[14, 14]"
5050,47,"[120, 137]","[24, 24]","[16, 16]"
8380,34,"[63, 75]","[26, 26]","[11, 11]"
3070,19,"[11, 72]","[24, 26]","[11, 11]"
1630,37,"[37, 49]","[26, 26]","[13, 13]"
7570,43,"[96, 118]","[25, 25]","[12, 12]"
3070,31,"[17, 29]","[26, 26]","[11, 11]"
9820,37,"[82, 155]","[26, 26]","[11, 13]"
2620,12,"[51, 75]","[25, 25]","[14, 14]"
5230,45,"[40, 55]","[24, 24]","[10, 10]"
9820,23,"[174, 189]","[26, 26]","[14, 14]"
8470,8,"[39, 87]","[24, 24]","[12, 13]"
3070,25,"[21, 29]","[25, 25]","[12, 12]"
100,13,"[9, 19]","[22, 22]","[9, 9]"
1630,23,"[32, 40]","[26, 26]","[11, 11]"
2440,38,"[70, 83]","[25, 25]","[14, 14]"
1090,25,"[57, 69]","[23, 23]","[12, 12]"
8740,30,"[226, 256]","[26, 26]","[11, 11]"
9010,13,"[67, 79]","[26, 26]","[12, 12]"
8740,24,"[42, 131]","[25, 27]","[12, 13]"
2080,14,"[60, 66]","[26, 26]","[13, 13]"
2170,6,"[20, 32]","[24, 24]","[11, 11]"
9370,39,"[57, 69]","[26, 26]","[10, 10]"
7930,11,"[97, 135]","[25, 25]","[11, 14]"
3700,14,"[41, 51]","[24, 24]","[13, 13]"
5590,43,"[57, 70]","[26, 26]","[12, 12]"
1090,31,"[55, 62]","[24, 24]","[10, 10]"
1090,19,"[38, 51]","[28, 28]","[11, 11]"
820,9,"[18, 34]","[25, 26]","[10, 12]"
9370,11,"[106, 117]","[25, 25]","[11, 11]"
7930,39,"[192, 217]","[26, 26]","[12, 12]"
10,45,"[2, 3]","[16, 16]","[6, 6]"
2800,42,"[63, 93]","[25, 28]","[13, 15]"
8740,18,"[50, 67]","[27, 27]","[11, 11]"
2080,28,"[84, 91]","[24, 24]","[13, 13]"
3700,28,"[98, 123]","[26, 26]","[14, 14]"
8290,25,"[63, 103]","[24, 27]","[11, 15]"
370,14,"[22, 29]","[24, 24]","[13, 13]"
1540,30,"[41, 54]","[24, 24]","[13, 13]"
460,48,"[20, 30]","[26, 26]","[12, 12]"
1540,24,"[30, 36]","[25, 25]","[13, 13]"
5680,29,"[59, 149]","[24, 24]","[12, 13]"
7840,45,"[95, 108]","[27, 27]","[15, 15]"
8020,38,"[100, 112]","[26, 26]","[12, 12]"
8290,31,"[73, 272]","[24, 27]","[12, 15]"
5140,42,"[42, 56]","[24, 24]","[13, 13]"
640,3,"[20, 26]","[23, 23]","[10, 10]"
8020,10,"[88, 103]","[26, 26]","[13, 13]"
3160,34,"[43, 54]","[27, 27]","[14, 14]"
8290,19,"[61, 107]","[24, 26]","[13, 14]"
370,28,"[13, 19]","[27, 27]","[13, 13]"
1720,32,"[39, 48]","[28, 28]","[13, 13]"
1540,18,"[23, 31]","[24, 24]","[12, 12]"
5320,40,"[13, 97]","[25, 25]","[12, 13]"
1720,26,"[72, 77]","[26, 26]","[10, 10]"
5680,15,"[116, 133]","[28, 28]","[13, 13]"
3160,20,"[70, 86]","[24, 24]","[15, 15]"
3880,27,"[94, 106]","[24, 24]","[9, 9]"
820,32,"[29, 55]","[23, 24]","[14, 15]"
1180,20,"[16, 25]","[25, 25]","[9, 9]"
6130,22,"[94, 106]","[25, 25]","[12, 12]"
7660,15,"[72, 89]","[27, 27]","[14, 14]"
8650,35,"[106, 193]","[25, 25]","[14, 15]"
2530,44,"[15, 24]","[25, 25]","[8, 8]"
3070,3,"[11, 23]","[22, 22]","[11, 11]"
8650,21,"[90, 103]","[26, 26]","[12, 12]"
9100,16,"[49, 113]","[25, 26]","[12, 12]"
2530,50,"[45, 57]","[24, 24]","[12, 12]"
1180,34,"[27, 34]","[25, 25]","[14, 14]"
6130,36,"[94, 119]","[24, 24]","[13, 13]"
190,3,"[12, 18]","[24, 24]","[10, 10]"
3880,33,"[36, 47]","[24, 24]","[12, 12]"
3610,11,"[53, 69]","[25, 25]","[13, 13]"
820,26,"[44, 53]","[25, 25]","[12, 12]"
3520,2,"[3, 13]","[13, 13]","[4, 4]"
7660,29,"[123, 142]","[25, 25]","[12, 16]"
3610,39,"[78, 96]","[24, 24]","[13, 13]"
5860,8,"[129, 156]","[24, 24]","[13, 13]"
4510,26,"[38, 53]","[26, 26]","[13, 13]"
4060,44,"[68, 97]","[26, 27]","[12, 13]"
6310,8,"[61, 79]","[24, 24]","[12, 12]"
4510,32,"[24, 31]","[26, 26]","[13, 13]"
4060,50,"[90, 99]","[27, 27]","[16, 16]"
4150,18,"[80, 118]","[25, 28]","[13, 14]"
2170,46,"[55, 70]","[24, 24]","[12, 12]"
6400,8,"[166, 195]","[26, 26]","[13, 13]"
190,38,"[15, 20]","[24, 24]","[11, 11]"
8920,40,"[154, 200]","[26, 26]","[12, 13]"
4330,26,"[43, 55]","[24, 24]","[13, 13]"
4330,32,"[53, 63]","[24, 24]","[9, 9]"
910,46,"[51, 55]","[25, 25]","[16, 16]"
3250,13,"[34, 44]","[26, 26]","[14, 14]"
6850,23,"[45, 110]","[24, 29]","[13, 13]"
4420,46,"[144, 168]","[26, 26]","[14, 14]"
4150,24,"[42, 54]","[26, 26]","[10, 10]"
7750,49,"[52, 68]","[26, 26]","[15, 15]"
1180,4,"[26, 55]","[26, 26]","[12, 13]"
190,10,"[15, 24]","[23, 23]","[9, 9]"
6490,4,"[19, 26]","[23, 23]","[11, 11]"
9550,8,"[19, 31]","[24, 24]","[9, 9]"
9280,43,"[75, 93]","[25, 25]","[12, 13]"
4150,30,"[125, 135]","[24, 24]","[12, 12]"
6850,37,"[53, 64]","[28, 28]","[11, 11]"
550,28,"[33, 42]","[22, 22]","[14, 14]"
4960,14,"[49, 72]","[26, 27]","[14, 14]"
1000,26,"[41, 53]","[25, 25]","[14, 14]"
730,16,"[37, 48]","[24, 24]","[12, 12]"
7480,39,"[37, 42]","[25, 25]","[10, 10]"
1360,18,"[45, 52]","[25, 25]","[12, 12]"
3790,17,"[88, 103]","[24, 25]","[13, 14]"
5500,40,"[74, 89]","[25, 25]","[13, 13]"
1000,32,"[36, 44]","[28, 28]","[12, 12]"
4960,28,"[100, 111]","[26, 26]","[13, 13]"
7120,50,"[28, 36]","[25, 25]","[11, 11]"
550,14,"[29, 34]","[24, 24]","[11, 12]"
8740,5,"[172, 193]","[24, 24]","[17, 17]"
1360,30,"[68, 82]","[24, 24]","[11, 11]"
3520,36,"[36, 38]","[26, 26]","[13, 13]"
9640,47,"[27, 152]","[24, 27]","[12, 14]"
3520,22,"[100, 117]","[25, 25]","[12, 12]"
1360,24,"[40, 56]","[24, 24]","[13, 13]"
9280,8,"[54, 69]","[25, 25]","[10, 10]"
7480,11,"[49, 58]","[24, 24]","[11, 11]"
8560,12,"[112, 132]","[25, 28]","[13, 14]"
2890,41,"[58, 69]","[25, 25]","[15, 15]"
7120,44,"[11, 22]","[25, 25]","[9, 9]"
640,42,"[26, 30]","[26, 26]","[15, 15]"
