movies,categories,run_time,screen_time,n_movies
550,8,"[20, 20]","[23, 23]","[17, 17]"
8740,33,"[140, 140]","[24, 24]","[24, 24]"
1090,26,"[29, 29]","[24, 24]","[24, 24]"
2800,41,"[64, 64]","[24, 24]","[24, 24]"
9010,38,"[161, 161]","[24, 24]","[24, 24]"
9370,12,"[115, 115]","[24, 24]","[24, 24]"
10,46,"[4, 4]","[13, 13]","[4, 4]"
7840,46,"[152, 152]","[24, 24]","[24, 24]"
8290,32,"[130, 130]","[24, 24]","[24, 24]"
5140,41,"[105, 105]","[24, 24]","[24, 24]"
1720,19,"[31, 31]","[24, 24]","[24, 24]"
1540,27,"[37, 37]","[24, 24]","[24, 24]"
1540,33,"[37, 37]","[24, 24]","[24, 24]"
8290,26,"[131, 131]","[24, 24]","[24, 24]"
370,17,"[8, 8]","[25, 25]","[18, 18]"
1720,25,"[28, 28]","[24, 24]","[24, 24]"
5680,16,"[80, 80]","[24, 24]","[24, 24]"
3160,23,"[55, 55]","[24, 24]","[24, 24]"
5320,43,"[108, 108]","[24, 24]","[24, 24]"
3160,37,"[63, 63]","[24, 24]","[24, 24]"
8020,13,"[100, 100]","[24, 24]","[24, 24]"
1720,31,"[41, 41]","[24, 24]","[24, 24]"
1180,37,"[34, 34]","[24, 24]","[24, 24]"
6130,35,"[103, 103]","[24, 24]","[24, 24]"
3610,12,"[53, 53]","[24, 24]","[24, 24]"
3880,30,"[68, 68]","[24, 24]","[24, 24]"
4510,9,"[60, 60]","[24, 24]","[24, 24]"
820,25,"[24, 24]","[25, 25]","[21, 21]"
8650,22,"[130, 130]","[24, 24]","[24, 24]"
9100,15,"[116, 116]","[24, 24]","[24, 24]"
8650,36,"[145, 145]","[24, 24]","[24, 24]"
2530,47,"[48, 48]","[24, 24]","[24, 24]"
4510,19,"[75, 75]","[24, 24]","[24, 24]"
3880,24,"[62, 62]","[24, 24]","[24, 24]"
1900,49,"[46, 46]","[24, 24]","[23, 23]"
820,31,"[24, 24]","[24, 24]","[22, 22]"
1180,23,"[27, 27]","[24, 24]","[23, 23]"
6130,21,"[96, 96]","[24, 24]","[24, 24]"
7660,16,"[103, 103]","[24, 24]","[24, 24]"
820,19,"[28, 28]","[24, 24]","[23, 23]"
9100,29,"[148, 148]","[24, 24]","[24, 24]"
7210,48,"[127, 127]","[24, 24]","[24, 24]"
4510,31,"[65, 65]","[24, 24]","[24, 24]"
6490,48,"[120, 120]","[24, 24]","[24, 24]"
4510,25,"[78, 78]","[24, 24]","[24, 24]"
4060,47,"[80, 80]","[24, 24]","[24, 24]"
3520,1,"[6, 6]","[4, 4]","[4, 4]"
3880,18,"[68, 68]","[24, 24]","[24, 24]"
4330,31,"[80, 80]","[24, 24]","[24, 24]"
910,45,"[28, 28]","[24, 24]","[20, 20]"
3250,10,"[39, 39]","[24, 24]","[24, 24]"
9820,9,"[114, 114]","[24, 24]","[24, 24]"
8920,43,"[148, 148]","[24, 24]","[24, 24]"
4330,25,"[77, 77]","[24, 24]","[24, 24]"
2170,45,"[51, 51]","[24, 24]","[24, 24]"
2710,9,"[43, 43]","[24, 24]","[24, 24]"
9280,40,"[169, 169]","[24, 24]","[24, 24]"
4150,33,"[80, 80]","[24, 24]","[24, 24]"
6850,34,"[108, 108]","[24, 24]","[24, 24]"
1180,7,"[17, 17]","[25, 25]","[23, 23]"
190,13,"[10, 10]","[23, 23]","[15, 15]"
6490,7,"[59, 59]","[24, 24]","[24, 24]"
4330,19,"[70, 70]","[24, 24]","[24, 24]"
3250,38,"[69, 69]","[24, 24]","[24, 24]"
7120,3,"[26, 26]","[10, 10]","[10, 10]"
6850,20,"[104, 104]","[24, 24]","[24, 24]"
4420,45,"[86, 86]","[24, 24]","[24, 24]"
4150,27,"[80, 80]","[24, 24]","[24, 24]"
3790,14,"[62, 62]","[24, 24]","[24, 24]"
5500,43,"[95, 95]","[24, 24]","[24, 24]"
1000,31,"[19, 19]","[24, 24]","[24, 24]"
1000,25,"[31, 31]","[24, 24]","[22, 22]"
730,15,"[12, 12]","[24, 24]","[21, 21]"
8560,39,"[158, 158]","[24, 24]","[24, 24]"
4960,17,"[76, 76]","[24, 24]","[24, 24]"
8560,11,"[109, 109]","[24, 24]","[24, 24]"
2890,42,"[62, 62]","[24, 24]","[24, 24]"
7120,47,"[128, 128]","[24, 24]","[24, 24]"
3520,21,"[68, 68]","[24, 24]","[24, 24]"
9640,50,"[183, 183]","[24, 24]","[24, 24]"
1360,27,"[34, 34]","[24, 24]","[24, 24]"
3790,28,"[67, 67]","[24, 24]","[24, 24]"
7480,12,"[108, 108]","[24, 24]","[24, 24]"
730,29,"[29, 29]","[24, 24]","[20, 20]"
1360,33,"[32, 32]","[24, 24]","[24, 24]"
3520,35,"[72, 72]","[24, 24]","[24, 24]"
1000,19,"[19, 19]","[24, 24]","[23, 23]"
9640,44,"[196, 196]","[24, 24]","[24, 24]"
550,17,"[19, 19]","[24, 24]","[22, 22]"
8740,6,"[93, 93]","[24, 24]","[24, 24]"
2890,3,"[17, 17]","[10, 10]","[10, 10]"
9730,38,"[162, 162]","[24, 24]","[24, 24]"
5950,28,"[99, 99]","[24, 24]","[24, 24]"
8200,31,"[133, 133]","[24, 24]","[24, 24]"
3340,15,"[63, 63]","[24, 24]","[24, 24]"
8200,25,"[122, 122]","[24, 24]","[24, 24]"
9550,12,"[122, 122]","[24, 24]","[24, 24]"
8830,46,"[161, 161]","[24, 24]","[24, 24]"
7570,7,"[82, 82]","[24, 24]","[24, 24]"
640,41,"[24, 24]","[24, 24]","[20, 20]"
6940,19,"[114, 114]","[24, 24]","[24, 24]"
6940,31,"[124, 124]","[24, 24]","[24, 24]"
3340,29,"[66, 66]","[24, 24]","[24, 24]"
5950,14,"[80, 80]","[24, 24]","[24, 24]"
8200,19,"[147, 147]","[24, 24]","[24, 24]"
9190,3,"[39, 39]","[11, 11]","[11, 11]"
9730,10,"[111, 111]","[24, 24]","[24, 24]"
6940,25,"[104, 104]","[24, 24]","[24, 24]"
4780,49,"[102, 102]","[24, 24]","[24, 24]"
3970,3,"[17, 17]","[9, 9]","[9, 9]"
8470,28,"[147, 147]","[24, 24]","[24, 24]"
9190,16,"[125, 125]","[24, 24]","[24, 24]"
6760,49,"[125, 125]","[24, 24]","[24, 24]"
3430,18,"[63, 63]","[24, 24]","[24, 24]"
5410,46,"[96, 96]","[24, 24]","[24, 24]"
280,45,"[15, 15]","[24, 24]","[16, 16]"
4870,12,"[81, 81]","[24, 24]","[24, 24]"
7030,42,"[129, 129]","[24, 24]","[24, 24]"
9910,40,"[175, 175]","[24, 24]","[24, 24]"
2980,47,"[73, 73]","[24, 24]","[24, 24]"
8470,14,"[107, 107]","[24, 24]","[24, 24]"
1270,22,"[31, 31]","[24, 24]","[23, 23]"
3430,24,"[63, 63]","[24, 24]","[24, 24]"
5770,50,"[98, 98]","[24, 24]","[24, 24]"
3430,30,"[66, 66]","[24, 24]","[24, 24]"
5770,44,"[112, 112]","[24, 24]","[24, 24]"
6310,17,"[87, 87]","[24, 24]","[24, 24]"
1270,36,"[33, 33]","[24, 24]","[24, 24]"
9640,3,"[35, 35]","[10, 10]","[10, 10]"
2260,13,"[41, 41]","[24, 24]","[24, 24]"
1270,37,"[35, 35]","[24, 24]","[24, 24]"
6310,16,"[91, 91]","[24, 24]","[24, 24]"
5770,45,"[107, 107]","[24, 24]","[24, 24]"
3430,31,"[65, 65]","[24, 24]","[24, 24]"
2260,12,"[41, 41]","[24, 24]","[24, 24]"
9640,2,"[19, 19]","[6, 6]","[6, 6]"
8470,15,"[108, 108]","[24, 24]","[24, 24]"
2980,46,"[65, 65]","[24, 24]","[24, 24]"
9910,41,"[185, 185]","[24, 24]","[24, 24]"
7030,43,"[123, 123]","[24, 24]","[24, 24]"
3430,25,"[62, 62]","[24, 24]","[24, 24]"
1270,23,"[22, 22]","[24, 24]","[23, 23]"
280,50,"[9, 9]","[24, 24]","[15, 15]"
4870,13,"[70, 70]","[24, 24]","[24, 24]"
6760,48,"[128, 128]","[24, 24]","[24, 24]"
9190,17,"[128, 128]","[24, 24]","[24, 24]"
8470,29,"[130, 130]","[24, 24]","[24, 24]"
3970,2,"[6, 6]","[3, 3]","[3, 3]"
280,44,"[12, 12]","[25, 25]","[16, 16]"
5410,47,"[101, 101]","[24, 24]","[24, 24]"
3430,19,"[66, 66]","[24, 24]","[24, 24]"
8200,18,"[111, 111]","[24, 24]","[24, 24]"
4780,48,"[83, 83]","[24, 24]","[24, 24]"
6940,24,"[109, 109]","[24, 24]","[24, 24]"
9730,11,"[112, 112]","[24, 24]","[24, 24]"
9190,2,"[25, 25]","[9, 9]","[9, 9]"
6940,30,"[109, 109]","[24, 24]","[24, 24]"
5950,15,"[85, 85]","[24, 24]","[24, 24]"
3340,28,"[67, 67]","[24, 24]","[24, 24]"
7570,6,"[71, 71]","[24, 24]","[24, 24]"
8830,47,"[159, 159]","[24, 24]","[24, 24]"
9550,13,"[123, 123]","[24, 24]","[24, 24]"
8200,24,"[127, 127]","[24, 24]","[24, 24]"
6940,18,"[107, 107]","[24, 24]","[24, 24]"
640,40,"[25, 25]","[24, 24]","[19, 19]"
9730,39,"[171, 171]","[24, 24]","[24, 24]"
8200,30,"[128, 128]","[24, 24]","[24, 24]"
3340,14,"[52, 52]","[24, 24]","[24, 24]"
5950,29,"[99, 99]","[24, 24]","[24, 24]"
9640,45,"[162, 162]","[24, 24]","[24, 24]"
1000,18,"[27, 27]","[24, 24]","[23, 23]"
3520,34,"[67, 67]","[24, 24]","[24, 24]"
1360,32,"[24, 24]","[24, 24]","[24, 24]"
730,28,"[15, 15]","[24, 24]","[21, 21]"
2890,2,"[10, 10]","[5, 5]","[5, 5]"
8740,7,"[92, 92]","[24, 24]","[24, 24]"
550,16,"[10, 10]","[24, 24]","[19, 19]"
7120,46,"[136, 136]","[24, 24]","[24, 24]"
2890,43,"[65, 65]","[24, 24]","[24, 24]"
8560,10,"[102, 102]","[24, 24]","[24, 24]"
7480,13,"[99, 99]","[24, 24]","[24, 24]"
3790,29,"[65, 65]","[24, 24]","[24, 24]"
1360,26,"[34, 34]","[24, 24]","[23, 23]"
3520,20,"[63, 63]","[24, 24]","[24, 24]"
730,14,"[24, 24]","[24, 24]","[22, 22]"
1000,24,"[26, 26]","[24, 24]","[24, 24]"
4960,16,"[79, 79]","[24, 24]","[24, 24]"
8560,38,"[146, 146]","[24, 24]","[24, 24]"
1000,30,"[27, 27]","[24, 24]","[22, 22]"
5500,42,"[104, 104]","[24, 24]","[24, 24]"
3790,15,"[61, 61]","[24, 24]","[24, 24]"
7120,2,"[18, 18]","[8, 8]","[8, 8]"
3250,39,"[64, 64]","[24, 24]","[24, 24]"
4330,18,"[69, 69]","[24, 24]","[24, 24]"
4150,26,"[74, 74]","[24, 24]","[24, 24]"
4420,44,"[88, 88]","[24, 24]","[24, 24]"
6850,21,"[101, 101]","[24, 24]","[24, 24]"
6850,35,"[114, 114]","[24, 24]","[24, 24]"
4150,32,"[75, 75]","[24, 24]","[24, 24]"
9280,41,"[153, 153]","[24, 24]","[24, 24]"
2710,8,"[42, 42]","[24, 24]","[24, 24]"
4420,50,"[80, 80]","[24, 24]","[24, 24]"
6490,6,"[66, 66]","[24, 24]","[24, 24]"
190,12,"[12, 12]","[25, 25]","[16, 16]"
1180,6,"[26, 26]","[24, 24]","[24, 24]"
910,50,"[20, 20]","[24, 24]","[23, 23]"
4330,24,"[76, 76]","[24, 24]","[24, 24]"
8920,42,"[156, 156]","[24, 24]","[24, 24]"
2170,44,"[50, 50]","[24, 24]","[24, 24]"
2170,50,"[52, 52]","[24, 24]","[24, 24]"
9820,8,"[113, 113]","[24, 24]","[24, 24]"
3250,11,"[50, 50]","[24, 24]","[24, 24]"
910,44,"[25, 25]","[24, 24]","[22, 22]"
4330,30,"[83, 83]","[24, 24]","[24, 24]"
4060,46,"[81, 81]","[24, 24]","[24, 24]"
4510,24,"[73, 73]","[24, 24]","[24, 24]"
6490,49,"[115, 115]","[24, 24]","[24, 24]"
3880,19,"[70, 70]","[24, 24]","[24, 24]"
820,18,"[15, 15]","[24, 24]","[21, 21]"
7210,49,"[128, 128]","[24, 24]","[24, 24]"
4510,30,"[79, 79]","[24, 24]","[24, 24]"
9100,28,"[138, 138]","[24, 24]","[24, 24]"
4510,18,"[76, 76]","[24, 24]","[24, 24]"
2530,46,"[46, 46]","[24, 24]","[24, 24]"
8650,37,"[141, 141]","[24, 24]","[24, 24]"
7660,17,"[102, 102]","[24, 24]","[24, 24]"
6130,20,"[101, 101]","[24, 24]","[24, 24]"
1180,22,"[28, 28]","[24, 24]","[23, 23]"
820,30,"[25, 25]","[24, 24]","[22, 22]"
1900,48,"[38, 38]","[24, 24]","[24, 24]"
3880,25,"[66, 66]","[24, 24]","[24, 24]"
820,24,"[30, 30]","[24, 24]","[23, 23]"
4510,8,"[67, 67]","[24, 24]","[24, 24]"
3610,13,"[57, 57]","[24, 24]","[24, 24]"
3880,31,"[76, 76]","[24, 24]","[24, 24]"
190,1,"[3, 3]","[3, 3]","[2, 2]"
6130,34,"[105, 105]","[24, 24]","[24, 24]"
1180,36,"[31, 31]","[24, 24]","[24, 24]"
9100,14,"[112, 112]","[24, 24]","[24, 24]"
8650,23,"[129, 129]","[24, 24]","[24, 24]"
3070,1,"[7, 7]","[4, 4]","[4, 4]"
1720,30,"[39, 39]","[24, 24]","[24, 24]"
3160,36,"[63, 63]","[24, 24]","[24, 24]"
8020,12,"[101, 101]","[24, 24]","[24, 24]"
3160,22,"[48, 48]","[24, 24]","[24, 24]"
5680,17,"[79, 79]","[24, 24]","[24, 24]"
1720,24,"[29, 29]","[24, 24]","[23, 23]"
5320,42,"[107, 107]","[24, 24]","[24, 24]"
1540,32,"[36, 36]","[24, 24]","[24, 24]"
370,16,"[9, 9]","[24, 24]","[18, 18]"
8290,27,"[120, 120]","[24, 24]","[24, 24]"
1720,18,"[34, 34]","[24, 24]","[24, 24]"
5140,40,"[94, 94]","[24, 24]","[24, 24]"
640,1,"[4, 4]","[3, 3]","[3, 3]"
8290,33,"[146, 146]","[24, 24]","[24, 24]"
7840,47,"[131, 131]","[24, 24]","[24, 24]"
1540,26,"[35, 35]","[24, 24]","[24, 24]"
10,47,"[1, 1]","[10, 10]","[4, 4]"
9370,13,"[119, 119]","[24, 24]","[24, 24]"
9010,39,"[157, 157]","[24, 24]","[24, 24]"
2800,40,"[61, 61]","[24, 24]","[24, 24]"
8740,32,"[142, 142]","[24, 24]","[24, 24]"
550,9,"[9, 9]","[24, 24]","[20, 20]"
1090,27,"[28, 28]","[24, 24]","[22, 22]"
1090,33,"[30, 30]","[24, 24]","[24, 24]"
5860,49,"[110, 110]","[24, 24]","[24, 24]"
5590,41,"[102, 102]","[24, 24]","[24, 24]"
3700,16,"[62, 62]","[24, 24]","[24, 24]"
7930,13,"[101, 101]","[24, 24]","[24, 24]"
2170,4,"[13, 13]","[15, 15]","[14, 14]"
2080,16,"[28, 28]","[24, 24]","[24, 24]"
8740,26,"[138, 138]","[24, 24]","[24, 24]"
9010,11,"[118, 118]","[24, 24]","[24, 24]"
6040,48,"[127, 127]","[24, 24]","[24, 24]"
2620,10,"[40, 40]","[24, 24]","[24, 24]"
9820,35,"[154, 154]","[24, 24]","[24, 24]"
3070,33,"[61, 61]","[24, 24]","[24, 24]"
5320,8,"[63, 63]","[24, 24]","[24, 24]"
7570,41,"[136, 136]","[24, 24]","[24, 24]"
1630,35,"[39, 39]","[24, 24]","[24, 24]"
6850,8,"[74, 74]","[24, 24]","[24, 24]"
1630,21,"[36, 36]","[24, 24]","[24, 24]"
100,11,"[8, 8]","[24, 24]","[14, 14]"
3070,27,"[49, 49]","[24, 24]","[24, 24]"
9820,21,"[146, 146]","[24, 24]","[24, 24]"
5230,47,"[116, 116]","[24, 24]","[24, 24]"
1810,9,"[24, 24]","[24, 24]","[23, 23]"
280,9,"[6, 6]","[24, 24]","[16, 16]"
1450,37,"[34, 34]","[24, 24]","[24, 24]"
8380,22,"[122, 122]","[24, 24]","[24, 24]"
2440,12,"[35, 35]","[24, 24]","[24, 24]"
100,39,"[11, 11]","[24, 24]","[10, 10]"
8380,36,"[143, 143]","[24, 24]","[24, 24]"
5050,45,"[101, 101]","[24, 24]","[24, 24]"
1450,23,"[24, 24]","[24, 24]","[24, 24]"
2620,38,"[48, 48]","[24, 24]","[24, 24]"
6220,48,"[113, 113]","[24, 24]","[24, 24]"
2440,10,"[30, 30]","[24, 24]","[24, 24]"
8380,20,"[123, 123]","[24, 24]","[24, 24]"
4600,2,"[15, 15]","[7, 7]","[7, 7]"
1450,35,"[28, 28]","[24, 24]","[23, 23]"
1450,21,"[23, 23]","[24, 24]","[24, 24]"
5050,47,"[101, 101]","[24, 24]","[24, 24]"
8380,34,"[150, 150]","[24, 24]","[24, 24]"
3070,19,"[55, 55]","[24, 24]","[24, 24]"
1630,37,"[39, 39]","[24, 24]","[24, 24]"
7570,43,"[136, 136]","[24, 24]","[24, 24]"
3070,31,"[60, 60]","[24, 24]","[24, 24]"
9820,37,"[161, 161]","[24, 24]","[24, 24]"
2620,12,"[34, 34]","[24, 24]","[24, 24]"
5230,45,"[86, 86]","[24, 24]","[24, 24]"
9820,23,"[142, 142]","[24, 24]","[24, 24]"
8470,8,"[102, 102]","[24, 24]","[24, 24]"
3070,25,"[45, 45]","[24, 24]","[24, 24]"
100,13,"[4, 4]","[23, 23]","[12, 12]"
1630,23,"[36, 36]","[24, 24]","[23, 23]"
2440,38,"[59, 59]","[24, 24]","[24, 24]"
1090,25,"[29, 29]","[24, 24]","[23, 23]"
8740,30,"[142, 142]","[24, 24]","[24, 24]"
9010,13,"[114, 114]","[24, 24]","[24, 24]"
8740,24,"[136, 136]","[24, 24]","[24, 24]"
2080,14,"[37, 37]","[24, 24]","[24, 24]"
2170,6,"[24, 24]","[24, 24]","[23, 23]"
9370,39,"[162, 162]","[24, 24]","[24, 24]"
7930,11,"[102, 102]","[24, 24]","[24, 24]"
3700,14,"[55, 55]","[24, 24]","[24, 24]"
5590,43,"[111, 111]","[24, 24]","[24, 24]"
1090,31,"[31, 31]","[24, 24]","[23, 23]"
1090,19,"[31, 31]","[24, 24]","[23, 23]"
820,9,"[12, 12]","[24, 24]","[21, 21]"
9370,11,"[112, 112]","[24, 24]","[24, 24]"
7930,39,"[143, 143]","[24, 24]","[24, 24]"
10,45,"[5, 5]","[13, 13]","[6, 6]"
2800,42,"[51, 51]","[24, 24]","[24, 24]"
8740,18,"[120, 120]","[24, 24]","[24, 24]"
2080,28,"[45, 45]","[24, 24]","[24, 24]"
3700,28,"[69, 69]","[24, 24]","[24, 24]"
8290,25,"[126, 126]","[24, 24]","[24, 24]"
370,14,"[15, 15]","[24, 24]","[18, 18]"
1540,30,"[26, 26]","[24, 24]","[24, 24]"
460,48,"[19, 19]","[25, 25]","[18, 18]"
1540,24,"[38, 38]","[25, 25]","[24, 24]"
5680,29,"[94, 94]","[24, 24]","[24, 24]"
7840,45,"[142, 142]","[24, 24]","[24, 24]"
8020,38,"[151, 151]","[24, 24]","[24, 24]"
8290,31,"[134, 134]","[24, 24]","[24, 24]"
5140,42,"[101, 101]","[24, 24]","[24, 24]"
640,3,"[13, 13]","[11, 11]","[10, 10]"
8020,10,"[99, 99]","[24, 24]","[24, 24]"
3160,34,"[64, 64]","[24, 24]","[24, 24]"
8290,19,"[121, 121]","[24, 24]","[24, 24]"
370,28,"[9, 9]","[23, 23]","[20, 20]"
1720,32,"[43, 43]","[24, 24]","[23, 23]"
1540,18,"[32, 32]","[24, 24]","[24, 24]"
5320,40,"[100, 100]","[24, 24]","[24, 24]"
1720,26,"[40, 40]","[24, 24]","[24, 24]"
5680,15,"[85, 85]","[24, 24]","[24, 24]"
3160,20,"[50, 50]","[24, 24]","[24, 24]"
3880,27,"[72, 72]","[24, 24]","[24, 24]"
820,32,"[16, 16]","[24, 24]","[21, 21]"
1180,20,"[29, 29]","[24, 24]","[22, 22]"
6130,22,"[91, 91]","[24, 24]","[24, 24]"
7660,15,"[117, 117]","[24, 24]","[24, 24]"
8650,35,"[143, 143]","[24, 24]","[24, 24]"
2530,44,"[58, 58]","[24, 24]","[24, 24]"
3070,3,"[17, 17]","[11, 11]","[11, 11]"
8650,21,"[131, 131]","[24, 24]","[24, 24]"
9100,16,"[134, 134]","[24, 24]","[24, 24]"
2530,50,"[56, 56]","[24, 24]","[24, 24]"
1180,34,"[32, 32]","[24, 24]","[24, 24]"
6130,36,"[107, 107]","[24, 24]","[24, 24]"
190,3,"[10, 10]","[21, 21]","[12, 12]"
3880,33,"[83, 83]","[24, 24]","[24, 24]"
3610,11,"[55, 55]","[24, 24]","[24, 24]"
820,26,"[23, 23]","[24, 24]","[21, 21]"
3520,2,"[7, 7]","[4, 4]","[4, 4]"
7660,29,"[120, 120]","[24, 24]","[24, 24]"
3610,39,"[72, 72]","[24, 24]","[24, 24]"
5860,8,"[75, 75]","[24, 24]","[24, 24]"
4510,26,"[76, 76]","[24, 24]","[24, 24]"
4060,44,"[79, 79]","[24, 24]","[24, 24]"
6310,8,"[75, 75]","[24, 24]","[24, 24]"
4510,32,"[70, 70]","[24, 24]","[24, 24]"
4060,50,"[81, 81]","[24, 24]","[24, 24]"
4150,18,"[59, 59]","[24, 24]","[24, 24]"
2170,46,"[50, 50]","[24, 24]","[24, 24]"
6400,8,"[87, 87]","[24, 24]","[24, 24]"
190,38,"[12, 12]","[24, 24]","[13, 13]"
8920,40,"[142, 142]","[24, 24]","[24, 24]"
4330,26,"[77, 77]","[24, 24]","[24, 24]"
4330,32,"[78, 78]","[24, 24]","[24, 24]"
910,46,"[21, 21]","[24, 24]","[23, 23]"
3250,13,"[52, 52]","[24, 24]","[24, 24]"
6850,23,"[107, 107]","[24, 24]","[24, 24]"
4420,46,"[89, 89]","[24, 24]","[24, 24]"
4150,24,"[71, 71]","[24, 24]","[24, 24]"
7750,49,"[142, 142]","[24, 24]","[24, 24]"
1180,4,"[21, 21]","[19, 19]","[17, 17]"
190,10,"[12, 12]","[23, 23]","[14, 14]"
6490,4,"[23, 23]","[11, 11]","[11, 11]"
9550,8,"[98, 98]","[24, 24]","[24, 24]"
9280,43,"[165, 165]","[24, 24]","[24, 24]"
4150,30,"[78, 78]","[24, 24]","[24, 24]"
6850,37,"[117, 117]","[24, 24]","[24, 24]"
550,28,"[12, 12]","[24, 24]","[21, 21]"
4960,14,"[71, 71]","[24, 24]","[24, 24]"
1000,26,"[28, 28]","[24, 24]","[24, 24]"
730,16,"[13, 13]","[24, 24]","[22, 22]"
7480,39,"[131, 131]","[24, 24]","[24, 24]"
1360,18,"[32, 32]","[24, 24]","[24, 24]"
3790,17,"[60, 60]","[24, 24]","[24, 24]"
5500,40,"[99, 99]","[24, 24]","[24, 24]"
1000,32,"[20, 20]","[24, 24]","[23, 23]"
4960,28,"[88, 88]","[24, 24]","[24, 24]"
7120,50,"[136, 136]","[24, 24]","[24, 24]"
550,14,"[10, 10]","[24, 24]","[22, 22]"
8740,5,"[69, 69]","[20, 20]","[20, 20]"
1360,30,"[34, 34]","[24, 24]","[24, 24]"
3520,36,"[68, 68]","[24, 24]","[24, 24]"
9640,47,"[172, 172]","[24, 24]","[24, 24]"
3520,22,"[64, 64]","[24, 24]","[24, 24]"
1360,24,"[23, 23]","[24, 24]","[24, 24]"
9280,8,"[110, 110]","[24, 24]","[24, 24]"
7480,11,"[101, 101]","[24, 24]","[24, 24]"
8560,12,"[109, 109]","[24, 24]","[24, 24]"
2890,41,"[58, 58]","[24, 24]","[24, 24]"
7120,44,"[135, 135]","[24, 24]","[24, 24]"
640,42,"[14, 14]","[24, 24]","[20, 20]"
8200,26,"[128, 128]","[24, 24]","[24, 24]"
9550,11,"[118, 118]","[24, 24]","[24, 24]"
8830,45,"[158, 158]","[24, 24]","[24, 24]"
7570,4,"[76, 76]","[22, 22]","[22, 22]"
3340,16,"[67, 67]","[24, 24]","[24, 24]"
8200,32,"[131, 131]","[24, 24]","[24, 24]"
9730,13,"[123, 123]","[24, 24]","[24, 24]"
6940,26,"[110, 110]","[24, 24]","[24, 24]"
9550,39,"[155, 155]","[24, 24]","[24, 24]"
3970,49,"[72, 72]","[24, 24]","[24, 24]"
5950,17,"[96, 96]","[24, 24]","[24, 24]"
6940,32,"[127, 127]","[24, 24]","[24, 24]"
4870,11,"[66, 66]","[24, 24]","[24, 24]"
6310,28,"[101, 101]","[24, 24]","[24, 24]"
1990,49,"[47, 47]","[24, 24]","[24, 24]"
280,46,"[9, 9]","[26, 26]","[16, 16]"
5410,45,"[93, 93]","[24, 24]","[24, 24]"
2260,38,"[61, 61]","[24, 24]","[24, 24]"
1270,9,"[25, 25]","[24, 24]","[24, 24]"
9190,15,"[125, 125]","[24, 24]","[24, 24]"
6760,9,"[70, 70]","[24, 24]","[24, 24]"
2980,50,"[67, 67]","[24, 24]","[24, 24]"
6400,48,"[117, 117]","[24, 24]","[24, 24]"
2260,10,"[28, 28]","[24, 24]","[24, 24]"
3430,33,"[69, 69]","[24, 24]","[24, 24]"
5770,47,"[98, 98]","[24, 24]","[24, 24]"
6310,14,"[94, 94]","[24, 24]","[24, 24]"
1720,8,"[22, 22]","[24, 24]","[24, 24]"
1270,35,"[25, 25]","[24, 24]","[24, 24]"
1270,21,"[20, 20]","[24, 24]","[22, 22]"
3430,27,"[65, 65]","[24, 24]","[24, 24]"
9190,29,"[150, 150]","[24, 24]","[24, 24]"
4870,39,"[89, 89]","[24, 24]","[24, 24]"
7030,41,"[121, 121]","[24, 24]","[24, 24]"
9910,43,"[164, 164]","[24, 24]","[24, 24]"
2980,44,"[66, 66]","[24, 24]","[24, 24]"
8470,17,"[120, 120]","[24, 24]","[24, 24]"
3430,26,"[54, 54]","[24, 24]","[24, 24]"
1270,20,"[31, 31]","[24, 24]","[24, 24]"
8470,16,"[113, 113]","[24, 24]","[24, 24]"
2980,45,"[60, 60]","[24, 24]","[24, 24]"
9910,42,"[193, 193]","[24, 24]","[24, 24]"
4870,38,"[103, 103]","[24, 24]","[24, 24]"
7030,40,"[131, 131]","[24, 24]","[24, 24]"
9190,28,"[144, 144]","[24, 24]","[24, 24]"
2260,11,"[29, 29]","[24, 24]","[24, 24]"
6400,49,"[119, 119]","[24, 24]","[24, 24]"
9640,1,"[6, 6]","[2, 2]","[2, 2]"
1270,34,"[32, 32]","[24, 24]","[24, 24]"
1720,9,"[22, 22]","[24, 24]","[23, 23]"
6310,15,"[86, 86]","[24, 24]","[24, 24]"
5770,46,"[100, 100]","[24, 24]","[24, 24]"
3430,32,"[64, 64]","[24, 24]","[24, 24]"
5410,44,"[99, 99]","[24, 24]","[24, 24]"
280,47,"[15, 15]","[25, 25]","[15, 15]"
6760,8,"[85, 85]","[24, 24]","[24, 24]"
9190,14,"[108, 108]","[24, 24]","[24, 24]"
1270,8,"[16, 16]","[24, 24]","[24, 24]"
3970,1,"[6, 6]","[4, 4]","[4, 4]"
2260,39,"[51, 51]","[24, 24]","[24, 24]"
4870,10,"[64, 64]","[24, 24]","[24, 24]"
1990,48,"[49, 49]","[24, 24]","[24, 24]"
6310,29,"[102, 102]","[24, 24]","[24, 24]"
5410,50,"[104, 104]","[24, 24]","[24, 24]"
5950,16,"[91, 91]","[24, 24]","[24, 24]"
3970,48,"[88, 88]","[24, 24]","[24, 24]"
9550,38,"[156, 156]","[24, 24]","[24, 24]"
6940,33,"[113, 113]","[24, 24]","[24, 24]"
6940,27,"[114, 114]","[24, 24]","[24, 24]"
9730,12,"[124, 124]","[24, 24]","[24, 24]"
9190,1,"[8, 8]","[3, 3]","[3, 3]"
8830,50,"[165, 165]","[24, 24]","[24, 24]"
3340,17,"[53, 53]","[24, 24]","[24, 24]"
